Datetime,Buyexchange,Sellexchange,Currency,Result
Nov 04 2019 04:29:00 AM,coss,tidex,SUB/BTC
Nov 04 2019 04:57:38 AM,bittrex,upbit,MOC/BTC
Nov 04 2019 05:11:14 AM,huobipro,hitbtc2,PNT/BTC
Nov 04 2019 05:11:42 AM,huobipro,hitbtc2,PNT/BTC
Nov 04 2019 05:40:36 AM,digifinex,huobipro,SC/BTC
Nov 04 2019 06:30:20 AM,upbit,bittrex,UKG/BTC
Nov 04 2019 06:36:34 AM,coss,tidex,SUB/BTC
Nov 04 2019 06:59:18 AM,huobipro,binance,AE/BTC
Nov 04 2019 07:10:50 AM,digifinex,btcalpha,R/BTC
Nov 04 2019 07:12:08 AM,bitz,hitbtc2,PART/BTC
Nov 04 2019 04:54:23 PM,bittrex,upbit,VRC/BTC
Nov 04 2019 05:16:19 PM,lbank,bitz,ABBC/BTC
Nov 04 2019 06:08:29 PM,livecoin,crex24,EMC/BTC
Nov 04 2019 07:54:40 PM,bigone,upbit,CRO/BTC
Nov 04 2019 08:03:04 PM,exmo,livecoin,MNX/BTC
Nov 04 2019 08:03:20 PM,okex3,hitbtc2,PMA/BTC
Nov 04 2019 08:03:40 PM,bittrex,hitbtc2,EDG/BTC
Nov 04 2019 08:27:28 PM,okex3,hitbtc2,PMA/BTC
Nov 04 2019 08:37:22 PM,digifinex,bitforex,ABBC/BTC
Nov 04 2019 08:37:35 PM,upbit,kucoin,SPND/BTC
Nov 04 2019 08:43:34 PM,digifinex,lbank,ABBC/BTC
Nov 04 2019 08:44:35 PM,digifinex,bitz,ABBC/BTC
Nov 04 2019 08:54:21 PM,digifinex,bitz,ABBC/BTC
Nov 04 2019 11:30:29 PM,southxchange,livecoin,NMC/BTC
Nov 05 2019 12:06:17 AM,bitz,digifinex,ILC/BTC
Nov 05 2019 06:34:24 AM,exmo,btcalpha,PTI/BTC
Nov 05 2019 06:52:55 AM,upbit,hitbtc2,BKX/BTC
Nov 05 2019 08:35:54 AM,exmo,livecoin,MNX/BTC
Nov 05 2019 11:21:06 PM,kucoin,bitmart,CV/BTC
Nov 05 2019 11:22:50 PM,bibox,upbit,XNK/BTC
Nov 05 2019 11:40:07 PM,coinex,huobipro,KMD/BTC
Nov 05 2019 11:51:43 PM,kucoin,upbit,SPND/BTC
Nov 06 2019 12:43:33 AM,upbit,kucoin,META/BTC
Nov 06 2019 10:24:04 AM,bibox,livecoin,EOSDAC/BTC
Nov 06 2019 08:09:01 PM,upbit,bitbay,GAME/BTC
